Gene/proteinID	Brown et al. 2014 ID	Description of gene/protein product	Proposed gene name	condition	nmol/gDCW	SD	mM	logSD
CAETHG_RS14890	CAETHG_3029	pyruvate ferredoxin/flavodoxin oxidoreductase	PFOR	CO	135.0	5.4	0.055566	0.039984013851751724
CAETHG_RS14890	CAETHG_3029	pyruvate ferredoxin/flavodoxin oxidoreductase	PFOR	High-H2 CO	45.3	1.3	0.018645479999999996	0.02869166590240147
CAETHG_RS14890	CAETHG_3029	pyruvate ferredoxin/flavodoxin oxidoreductase	PFOR	Syngas	138.2	15.2	0.05688311999999999	0.10965507141216009
CAETHG_RS14895	CAETHG_3030	protein of unknown function DUF1292	RS14895	CO	0.8	0.2	0.00032927999999999994	0.24622067706923975
CAETHG_RS14895	CAETHG_3030	protein of unknown function DUF1292	RS14895	High-H2 CO	0.6	0.3	0.00024695999999999995	0.47238072707743883
CAETHG_RS14895	CAETHG_3030	protein of unknown function DUF1292	RS14895	Syngas	2.1	0.3	0.0008643599999999999	0.14213622802621248
CAETHG_RS14905	CAETHG_3032	aminotransferase class IV	ilvE2	CO	3.9	0.5	0.0016052399999999997	0.12768295457136958
CAETHG_RS14905	CAETHG_3032	aminotransferase class IV	ilvE2	High-H2 CO	3.7	1.6	0.0015229199999999997	0.41403776334458803
CAETHG_RS14905	CAETHG_3032	aminotransferase class IV	ilvE2	Syngas	5.0	0.8	0.0020579999999999995	0.1589899593819327
CAETHG_RS14910	CAETHG_3033	protein of unknown function DUF342	K09749	CO	1.6	0.3	0.0006585599999999999	0.18588270900398385
CAETHG_RS14910	CAETHG_3033	protein of unknown function DUF342	K09749	High-H2 CO	1.8	0.7	0.00074088	0.37527976744221925
CAETHG_RS14910	CAETHG_3033	protein of unknown function DUF342	K09749	Syngas	0.6	0.2	0.00024695999999999995	0.32459284597450133
CAETHG_RS14915	CAETHG_3034	CheW protein	cheW2	CO				
CAETHG_RS14915	CAETHG_3034	CheW protein	cheW2	High-H2 CO	0.8	0.4	0.00032927999999999994	0.47238072707743883
CAETHG_RS14915	CAETHG_3034	CheW protein	cheW2	Syngas				
CAETHG_RS14920	CAETHG_3035	CheD, deamidase, stimulates methylation of MCP	cheD	CO	2.0	0.9	0.0008232	0.4294213816262289
CAETHG_RS14920	CAETHG_3035	CheD, deamidase, stimulates methylation of MCP	cheD	High-H2 CO	1.1	0.1	0.00045275999999999997	0.09072209839127093
CAETHG_RS14920	CAETHG_3035	CheD, deamidase, stimulates methylation of MCP	cheD	Syngas	4.1	0.5	0.0016875599999999996	0.12150141827570927
CAETHG_RS14925	CAETHG_3036	response regulator receiver modulated CheB meth	cheB	CO	1.2	0.2	0.0004939199999999999	0.16552635496534787
CAETHG_RS14925	CAETHG_3036	response regulator receiver modulated CheB meth	cheB	High-H2 CO	1.2	1.0	0.0004939199999999999	0.7261920721938523
CAETHG_RS14925	CAETHG_3036	response regulator receiver modulated CheB meth	cheB	Syngas	2.0	0.5	0.0008232	0.24622067706923975
CAETHG_RS14930	CAETHG_3037	MCP methyltransferase, CheR-type	cheR	CO	1.7	0.4	0.0006997199999999998	0.23213161890397316
CAETHG_RS14930	CAETHG_3037	MCP methyltransferase, CheR-type	cheR	High-H2 CO	0.9	0.8	0.00037044	0.7630757418160635
CAETHG_RS14930	CAETHG_3037	MCP methyltransferase, CheR-type	cheR	Syngas	1.3	0.9	0.00053508	0.6257493131751508
CAETHG_RS14935	CAETHG_3038	CheA signal transduction histidine kinase	cheA2	CO	17.1	1.1	0.007038359999999999	0.06426108693514251
CAETHG_RS14935	CAETHG_3038	CheA signal transduction histidine kinase	cheA2	High-H2 CO	18.1	2.4	0.00744996	0.13201934601001053
CAETHG_RS14935	CAETHG_3038	CheA signal transduction histidine kinase	cheA2	Syngas	15.0	2.1	0.006173999999999999	0.1393211883376803
CAETHG_RS14940	CAETHG_3039	CheC, phosphatase, inhibitor of MCP methylation	cheC	CO	1.6	0.4	0.0006585599999999999	0.24622067706923975
CAETHG_RS14940	CAETHG_3039	CheC, phosphatase, inhibitor of MCP methylation	cheC	High-H2 CO	0.7	0.2	0.00028812	0.2801278555258211
CAETHG_RS14940	CAETHG_3039	CheC, phosphatase, inhibitor of MCP methylation	cheC	Syngas	2.1	0.3	0.0008643599999999999	0.14213622802621248
CAETHG_RS14945	CAETHG_3040	response regulator receiver protein	cheY3	CO	20.0	2.7	0.008231999999999998	0.13439090489186778
CAETHG_RS14945	CAETHG_3040	response regulator receiver protein	cheY3	High-H2 CO	12.2	4.0	0.005021519999999999	0.3195362311103311
CAETHG_RS14945	CAETHG_3040	response regulator receiver protein	cheY3	Syngas	39.4	6.6	0.016217039999999995	0.166355098606502
CAETHG_RS14950	CAETHG_3041	CheW protein	cheW3	CO	7.9	0.7	0.0032516399999999997	0.08843440936899642
CAETHG_RS14950	CAETHG_3041	CheW protein	cheW3	High-H2 CO	6.4	1.1	0.0026342399999999995	0.17062557553665908
CAETHG_RS14950	CAETHG_3041	CheW protein	cheW3	Syngas	13.6	0.4	0.0055977599999999985	0.02940540700880967
CAETHG_RS14955	CAETHG_3042	flagellar motor switch protein FliM	fliM	CO	1.3	0.1	0.00053508	0.07680964865945113
CAETHG_RS14955	CAETHG_3042	flagellar motor switch protein FliM	fliM	High-H2 CO	0.6	0.4	0.00024695999999999995	0.6064031498312963
CAETHG_RS14955	CAETHG_3042	flagellar motor switch protein FliM	fliM	Syngas	1.5	0.6	0.0006173999999999998	0.38525317015992644
CAETHG_RS14960	CAETHG_3043	CheC, phosphatase, inhibitor of MCP methylation	fliN	CO	3.7	1.7	0.0015229199999999997	0.4376431313373847
CAETHG_RS14960	CAETHG_3043	CheC, phosphatase, inhibitor of MCP methylation	fliN	High-H2 CO	2.2	0.3	0.0009055199999999999	0.13573602073900098
CAETHG_RS14960	CAETHG_3043	CheC, phosphatase, inhibitor of MCP methylation	fliN	Syngas	2.8	0.5	0.00115248	0.17717194108572587
CAETHG_RS14970	CAETHG_3045	FlgN family protein	RS14970	CO				
CAETHG_RS14970	CAETHG_3045	FlgN family protein	RS14970	High-H2 CO				
CAETHG_RS14970	CAETHG_3045	FlgN family protein	RS14970	Syngas	0.8	0.2	0.00032927999999999994	0.24622067706923975
CAETHG_RS14975	CAETHG_3046	flagellar hook-associated protein FlgK	flgK	CO	1.9	0.3	0.0007820399999999999	0.1569236989921828
CAETHG_RS14975	CAETHG_3046	flagellar hook-associated protein FlgK	flgK	High-H2 CO	2.8	0.8	0.00115248	0.2801278555258211
CAETHG_RS14975	CAETHG_3046	flagellar hook-associated protein FlgK	flgK	Syngas	3.0	0.9	0.0012347999999999997	0.293560379208524
CAETHG_RS14980	CAETHG_3047	flagellar hook-associated protein 3	flgL	CO	1.2	0.2	0.0004939199999999999	0.16552635496534787
CAETHG_RS14980	CAETHG_3047	flagellar hook-associated protein 3	flgL	High-H2 CO	1.1	0.7	0.00045275999999999997	0.583101956310833
CAETHG_RS14980	CAETHG_3047	flagellar hook-associated protein 3	flgL	Syngas	2.0	0.9	0.0008232	0.4294213816262289
CAETHG_RS15005	-		fliD	CO	1.3	0.9	0.00053508	0.6257493131751508
CAETHG_RS15005	-		fliD	High-H2 CO	2.3	0.9	0.0009466799999999998	0.37745267956269385
CAETHG_RS15005	-		fliD	Syngas	1.9	1.9	0.0007820399999999999	0.8325546111576977
CAETHG_RS15065	CAETHG_3065	flagellin domain protein	fliC2	CO	4.9	0.5	0.0020168399999999998	0.10177668339429286
CAETHG_RS15065	CAETHG_3065	flagellin domain protein	fliC2	High-H2 CO	4.9	0.8	0.0020168399999999998	0.16219275648294923
CAETHG_RS15065	CAETHG_3065	flagellin domain protein	fliC2	Syngas	4.6	1.8	0.0018933599999999995	0.37745267956269385
CAETHG_RS15070	CAETHG_3066	glycosyl transferase family 2	RS15070	CO	0.7	0.7	0.00028812	0.8325546111576977
CAETHG_RS15070	CAETHG_3066	glycosyl transferase family 2	RS15070	High-H2 CO	0.6	0.3	0.00024695999999999995	0.47238072707743883
CAETHG_RS15070	CAETHG_3066	glycosyl transferase family 2	RS15070	Syngas	0.2	0.1	8.231999999999998e-05	0.47238072707743883
CAETHG_RS15075	-		RS15075	CO	1.5	0.2	0.0006173999999999998	0.1327463797992986
CAETHG_RS15075	-		RS15075	High-H2 CO	1.0	0.7	0.0004116	0.6314872286573718
CAETHG_RS15075	-		RS15075	Syngas	1.0	0.3	0.0004116	0.293560379208524
CAETHG_RS15135	CAETHG_3082	DNA polymerase beta domain protein region	K07076	CO	1.8	0.3	0.00074088	0.16552635496534787
CAETHG_RS15135	CAETHG_3082	DNA polymerase beta domain protein region	K07076	High-H2 CO	0.8	0.4	0.00032927999999999994	0.47238072707743883
CAETHG_RS15135	CAETHG_3082	DNA polymerase beta domain protein region	K07076	Syngas	2.6	0.2	0.00107016	0.07680964865945113
CAETHG_RS15140	CAETHG_3083	nucleotidyltransferase substrate binding protei	RS15140	CO	0.7	0.2	0.00028812	0.2801278555258211
CAETHG_RS15140	CAETHG_3083	nucleotidyltransferase substrate binding protei	RS15140	High-H2 CO	0.2	0.2	8.231999999999998e-05	0.8325546111576977
CAETHG_RS15140	CAETHG_3083	nucleotidyltransferase substrate binding protei	RS15140	Syngas	1.0	0.2	0.0004116	0.1980422004353651
CAETHG_RS15175	CAETHG_3091	dTDP-glucose 4,6-dehydratase	galE2	CO	1.6	0.8	0.0006585599999999999	0.47238072707743883
CAETHG_RS15175	CAETHG_3091	dTDP-glucose 4,6-dehydratase	galE2	High-H2 CO	1.6	0.8	0.0006585599999999999	0.47238072707743883
CAETHG_RS15175	CAETHG_3091	dTDP-glucose 4,6-dehydratase	galE2	Syngas	1.0	0.3	0.0004116	0.293560379208524
CAETHG_RS15200	CAETHG_3096	cell wall binding repeat 2-containing protein	RS15200	CO				
CAETHG_RS15200	CAETHG_3096	cell wall binding repeat 2-containing protein	RS15200	High-H2 CO	0.3	0.1	0.00012347999999999998	0.32459284597450133
CAETHG_RS15200	CAETHG_3096	cell wall binding repeat 2-containing protein	RS15200	Syngas	0.4	0.2	0.00016463999999999997	0.47238072707743883
CAETHG_RS15205	CAETHG_3097	Ig domain protein	bapA	CO	1.0	0.3	0.0004116	0.293560379208524
CAETHG_RS15205	CAETHG_3097	Ig domain protein	bapA	High-H2 CO	0.7	0.3	0.00028812	0.41063695941280387
CAETHG_RS15205	CAETHG_3097	Ig domain protein	bapA	Syngas	4.1	0.9	0.0016875599999999996	0.2169347207975461
CAETHG_RS15210	CAETHG_3098	hypothetical protein	RS15210	CO	0.6	0.1	0.00024695999999999995	0.16552635496534787
CAETHG_RS15210	CAETHG_3098	hypothetical protein	RS15210	High-H2 CO	0.2	0.1	8.231999999999998e-05	0.47238072707743883
CAETHG_RS15210	CAETHG_3098	hypothetical protein	RS15210	Syngas	0.7	0.5	0.00028812	0.6420629214442641
CAETHG_RS15215	CAETHG_3099	homoserine dehydrogenase	hom2	CO	3.8	0.4	0.0015640799999999998	0.10497330731957757
CAETHG_RS15215	CAETHG_3099	homoserine dehydrogenase	hom2	High-H2 CO	4.5	0.5	0.0018521999999999998	0.11077044999373434
CAETHG_RS15215	CAETHG_3099	homoserine dehydrogenase	hom2	Syngas	3.1	0.6	0.0012759599999999998	0.1917716376098038
CAETHG_RS15225	CAETHG_3101	Protein of unknown function DUF3867	RS15225	CO	0.7	0.3	0.00028812	0.41063695941280387
CAETHG_RS15225	CAETHG_3101	Protein of unknown function DUF3867	RS15225	High-H2 CO				
CAETHG_RS15225	CAETHG_3101	Protein of unknown function DUF3867	RS15225	Syngas	0.7	0.5	0.00028812	0.6420629214442641
CAETHG_RS15235	CAETHG_3103	hypothetical protein	RS15235	CO	2.8	1.7	0.00115248	0.5601827579284199
CAETHG_RS15235	CAETHG_3103	hypothetical protein	RS15235	High-H2 CO	1.2	0.7	0.0004939199999999999	0.541181013459346
CAETHG_RS15235	CAETHG_3103	hypothetical protein	RS15235	Syngas	3.2	1.8	0.0013171199999999997	0.52431430065639
CAETHG_RS15240	CAETHG_3104	Deoxyuridine 5'-triphosphate nucleotidohydrolas	dut	CO				
CAETHG_RS15240	CAETHG_3104	Deoxyuridine 5'-triphosphate nucleotidohydrolas	dut	High-H2 CO				
CAETHG_RS15240	CAETHG_3104	Deoxyuridine 5'-triphosphate nucleotidohydrolas	dut	Syngas	0.4	0.0	0.00016463999999999997	0.0
CAETHG_RS15250	CAETHG_3106	methyl-accepting chemotaxis sensory transducer	mcp23	CO	2.8	2.7	0.00115248	0.8108271661938493
CAETHG_RS15250	CAETHG_3106	methyl-accepting chemotaxis sensory transducer	mcp23	High-H2 CO	2.1	1.7	0.0008643599999999999	0.7099293335928518
CAETHG_RS15250	CAETHG_3106	methyl-accepting chemotaxis sensory transducer	mcp23	Syngas	1.9	0.5	0.0007820399999999999	0.25876516599409194
CAETHG_RS15260	CAETHG_3108	flagellin domain protein	fliC3	CO	0.6	0.2	0.00024695999999999995	0.32459284597450133
CAETHG_RS15260	CAETHG_3108	flagellin domain protein	fliC3	High-H2 CO	0.3	0.1	0.00012347999999999998	0.32459284597450133
CAETHG_RS15260	CAETHG_3108	flagellin domain protein	fliC3	Syngas	0.9	0.3	0.00037044	0.32459284597450133
CAETHG_RS15280	CAETHG_3112	flagellar M-ring protein FliF	fliF	CO	0.7	0.2	0.00028812	0.2801278555258211
CAETHG_RS15280	CAETHG_3112	flagellar M-ring protein FliF	fliF	High-H2 CO				
CAETHG_RS15280	CAETHG_3112	flagellar M-ring protein FliF	fliF	Syngas	0.3	0.2	0.00012347999999999998	0.6064031498312963
CAETHG_RS15320	CAETHG_3120	flagellar hook-basal body protein	flgE	CO	0.4	0.2	0.00016463999999999997	0.47238072707743883
CAETHG_RS15320	CAETHG_3120	flagellar hook-basal body protein	flgE	High-H2 CO	0.1	0.1	4.115999999999999e-05	0.8325546111576977
CAETHG_RS15320	CAETHG_3120	flagellar hook-basal body protein	flgE	Syngas	0.1	0.0	4.115999999999999e-05	0.0
CAETHG_RS15360	CAETHG_3128	flagellar biosynthetic protein FlhF		CO	1.5	0.3	0.0006173999999999998	0.1980422004353651
CAETHG_RS15360	CAETHG_3128	flagellar biosynthetic protein FlhF		High-H2 CO				
CAETHG_RS15360	CAETHG_3128	flagellar biosynthetic protein FlhF		Syngas	0.2	0.3	8.231999999999998e-05	1.0856587844906178
CAETHG_RS15405	CAETHG_3137	putative signal transduction protein with CBS d	ppaC	CO	21.7	2.2	0.008931719999999999	0.10112341624867582
CAETHG_RS15405	CAETHG_3137	putative signal transduction protein with CBS d	ppaC	High-H2 CO	20.3	4.0	0.008355479999999998	0.19517090396451597
CAETHG_RS15405	CAETHG_3137	putative signal transduction protein with CBS d	ppaC	Syngas	21.1	2.7	0.00868476	0.12744285847366696
CAETHG_RS15415	CAETHG_3139	hypothetical protein	RS15415	CO	4.7	1.4	0.00193452	0.2915647082891624
CAETHG_RS15415	CAETHG_3139	hypothetical protein	RS15415	High-H2 CO	2.1	0.6	0.0008643599999999999	0.2801278555258211
CAETHG_RS15415	CAETHG_3139	hypothetical protein	RS15415	Syngas	6.2	0.7	0.0025519199999999996	0.11254589073028233
CAETHG_RS15435	CAETHG_3142	GTP-binding protein YchF	ychF	CO	6.4	0.6	0.0026342399999999995	0.09354498126669038
CAETHG_RS15435	CAETHG_3142	GTP-binding protein YchF	ychF	High-H2 CO	3.3	2.0	0.00135828	0.5593254059588645
CAETHG_RS15435	CAETHG_3142	GTP-binding protein YchF	ychF	Syngas	5.0	0.7	0.0020579999999999995	0.1393211883376803
CAETHG_RS15460	CAETHG_3147	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6	murE	CO	4.1	0.3	0.0016875599999999996	0.07307307649540704
CAETHG_RS15460	CAETHG_3147	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6	murE	High-H2 CO	3.1	1.1	0.0012759599999999998	0.3443719652296546
CAETHG_RS15460	CAETHG_3147	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6	murE	Syngas	3.1	0.4	0.0012759599999999998	0.12849997304470656
CAETHG_RS15465	CAETHG_3148	UDP-N-acetylmuramoylalanyl-D-glutamyl-2, 6-diam	murF	CO	0.6	0.1	0.00024695999999999995	0.16552635496534787
CAETHG_RS15465	CAETHG_3148	UDP-N-acetylmuramoylalanyl-D-glutamyl-2, 6-diam	murF	High-H2 CO	0.4	0.4	0.00016463999999999997	0.8325546111576977
CAETHG_RS15465	CAETHG_3148	UDP-N-acetylmuramoylalanyl-D-glutamyl-2, 6-diam	murF	Syngas	0.4	0.1	0.00016463999999999997	0.24622067706923975
CAETHG_RS15485	CAETHG_3152	protein of unknown function DUF881	RS15485	CO	1.4	0.5	0.00057624	0.3464794976434185
CAETHG_RS15485	CAETHG_3152	protein of unknown function DUF881	RS15485	High-H2 CO	1.1	0.5	0.00045275999999999997	0.4333775214655178
CAETHG_RS15485	CAETHG_3152	protein of unknown function DUF881	RS15485	Syngas	0.8	0.6	0.00032927999999999994	0.6680472308365776
CAETHG_RS15500	CAETHG_3155	protein of unknown function UPF0001	yggS	CO	3.9	0.4	0.0016052399999999997	0.10229590059871894
CAETHG_RS15500	CAETHG_3155	protein of unknown function UPF0001	yggS	High-H2 CO				
CAETHG_RS15500	CAETHG_3155	protein of unknown function UPF0001	yggS	Syngas	2.6	1.0	0.00107016	0.3714289220567708
CAETHG_RS15505	CAETHG_3156	Cell division protein sepF	sepF	CO	1.8	0.3	0.00074088	0.16552635496534787
CAETHG_RS15505	CAETHG_3156	Cell division protein sepF	sepF	High-H2 CO	1.3	0.4	0.00053508	0.3007608853478979
CAETHG_RS15505	CAETHG_3156	Cell division protein sepF	sepF	Syngas	2.2	0.6	0.0009055199999999999	0.2678505270833741
CAETHG_RS15520	CAETHG_3159	DivIVA domain-containing protein	divIVA	CO	6.5	1.9	0.0026753999999999997	0.2863370804254584
CAETHG_RS15520	CAETHG_3159	DivIVA domain-containing protein	divIVA	High-H2 CO	5.4	0.3	0.0022226399999999997	0.05551276013141586
CAETHG_RS15520	CAETHG_3159	DivIVA domain-containing protein	divIVA	Syngas	5.9	0.4	0.00242844	0.06771889877971281
CAETHG_RS15525	CAETHG_3160	MTA/SAH nucleosidase	mtnN	CO	7.0	1.3	0.0028811999999999996	0.18414221236216172
CAETHG_RS15525	CAETHG_3160	MTA/SAH nucleosidase	mtnN	High-H2 CO	6.0	1.5	0.0024695999999999993	0.24622067706923975
CAETHG_RS15525	CAETHG_3160	MTA/SAH nucleosidase	mtnN	Syngas	8.3	0.8	0.0034162799999999994	0.09616280209011205
CAETHG_RS15540	CAETHG_3163	uracil-xanthine permease	uraA2	CO	0.9	0.1	0.00037044	0.11077044999373434
CAETHG_RS15540	CAETHG_3163	uracil-xanthine permease	uraA2	High-H2 CO				
CAETHG_RS15540	CAETHG_3163	uracil-xanthine permease	uraA2	Syngas	0.6	0.0	0.00024695999999999995	0.0
CAETHG_RS15545	CAETHG_3164	Bifunctional protein pyrR	pyrR	CO	4.2	1.1	0.0017287199999999998	0.25757302520911324
CAETHG_RS15545	CAETHG_3164	Bifunctional protein pyrR	pyrR	High-H2 CO	2.1	0.9	0.0008643599999999999	0.41063695941280387
CAETHG_RS15545	CAETHG_3164	Bifunctional protein pyrR	pyrR	Syngas	2.7	0.4	0.0011113199999999998	0.14734478738965062
CAETHG_RS15550	CAETHG_3165	Fibronectin-binding A domain protein	RS15550	CO	0.6	0.2	0.00024695999999999995	0.32459284597450133
CAETHG_RS15550	CAETHG_3165	Fibronectin-binding A domain protein	RS15550	High-H2 CO				
CAETHG_RS15550	CAETHG_3165	Fibronectin-binding A domain protein	RS15550	Syngas	0.2	0.2	8.231999999999998e-05	0.8325546111576977
CAETHG_RS15555	CAETHG_3166	Diaminopimelate epimerase	dapF	CO	1.8	0.1	0.00074088	0.05551276013141586
CAETHG_RS15555	CAETHG_3166	Diaminopimelate epimerase	dapF	High-H2 CO	1.0	0.3	0.0004116	0.293560379208524
CAETHG_RS15555	CAETHG_3166	Diaminopimelate epimerase	dapF	Syngas	0.9	0.1	0.00037044	0.11077044999373434
CAETHG_RS15660	CAETHG_3189	peptidase M24	pepP	CO	17.0	2.6	0.0069972	0.15205797090565268
CAETHG_RS15660	CAETHG_3189	peptidase M24	pepP	High-H2 CO	10.0	1.6	0.004115999999999999	0.1589899593819327
CAETHG_RS15660	CAETHG_3189	peptidase M24	pepP	Syngas	11.6	0.9	0.004774559999999999	0.07746982621031867
CAETHG_RS15665	CAETHG_3190	Elongation factor P	efp	CO	16.0	1.7	0.0065856	0.10595195411245589
CAETHG_RS15665	CAETHG_3190	Elongation factor P	efp	High-H2 CO	11.9	3.2	0.00489804	0.26422791536245804
CAETHG_RS15665	CAETHG_3190	Elongation factor P	efp	Syngas	28.3	1.8	0.011648279999999999	0.06354005313345755
CAETHG_RS15670	CAETHG_3191	hypothetical protein	RS15670	CO	2.4	1.6	0.0009878399999999998	0.6064031498312963
CAETHG_RS15670	CAETHG_3191	hypothetical protein	RS15670	High-H2 CO	0.8	0.1	0.00032927999999999994	0.1245158083777528
CAETHG_RS15670	CAETHG_3191	hypothetical protein	RS15670	Syngas	4.0	0.6	0.0016464	0.14916638004195087
CAETHG_RS15715	CAETHG_3200	protein of unknown function DUF322	RS15715	CO	0.5	0.2	0.0002058	0.38525317015992666
CAETHG_RS15715	CAETHG_3200	protein of unknown function DUF322	RS15715	High-H2 CO	0.2	0.1	8.231999999999998e-05	0.47238072707743883
CAETHG_RS15715	CAETHG_3200	protein of unknown function DUF322	RS15715	Syngas	0.5	0.1	0.0002058	0.1980422004353651
CAETHG_RS15720	CAETHG_3201	NusB antitermination factor	nusB	CO	2.4	0.6	0.0009878399999999998	0.24622067706923975
CAETHG_RS15720	CAETHG_3201	NusB antitermination factor	nusB	High-H2 CO	0.9	1.2	0.00037044	1.0107676525947895
CAETHG_RS15720	CAETHG_3201	NusB antitermination factor	nusB	Syngas	3.1	0.3	0.0012759599999999998	0.09654875725319353
CAETHG_RS15730	CAETHG_3203	Exodeoxyribonuclease 7 small subunit	xseB	CO				
CAETHG_RS15730	CAETHG_3203	Exodeoxyribonuclease 7 small subunit	xseB	High-H2 CO				
CAETHG_RS15730	CAETHG_3203	Exodeoxyribonuclease 7 small subunit	xseB	Syngas	3.5	0.5	0.0014405999999999998	0.14213622802621248
CAETHG_RS15735	CAETHG_3204	Polyprenyl synthetase	GGPS	CO	2.8	0.4	0.00115248	0.14213622802621248
CAETHG_RS15735	CAETHG_3204	Polyprenyl synthetase	GGPS	High-H2 CO	1.8	0.7	0.00074088	0.37527976744221925
CAETHG_RS15735	CAETHG_3204	Polyprenyl synthetase	GGPS	Syngas	3.7	1.0	0.0015229199999999997	0.26552090479928003
CAETHG_RS15740	CAETHG_3205	1-deoxy-D-xylulose-5-phosphate synthase	dxs	CO	2.4	0.2	0.0009878399999999998	0.08318919908602172
CAETHG_RS15740	CAETHG_3205	1-deoxy-D-xylulose-5-phosphate synthase	dxs	High-H2 CO	1.6	0.8	0.0006585599999999999	0.47238072707743883
CAETHG_RS15740	CAETHG_3205	1-deoxy-D-xylulose-5-phosphate synthase	dxs	Syngas	1.5	0.5	0.0006173999999999998	0.32459284597450133
CAETHG_RS15745	CAETHG_3206	hemolysin A	tlyA	CO				
CAETHG_RS15745	CAETHG_3206	hemolysin A	tlyA	High-H2 CO				
CAETHG_RS15745	CAETHG_3206	hemolysin A	tlyA	Syngas	0.6	0.4	0.00024695999999999995	0.6064031498312963
CAETHG_RS15750	CAETHG_3207	inorganic polyphosphate/ATP-NAD kinase	ppnK	CO	0.8	0.3	0.00032927999999999994	0.36273455554815737
CAETHG_RS15750	CAETHG_3207	inorganic polyphosphate/ATP-NAD kinase	ppnK	High-H2 CO				
CAETHG_RS15750	CAETHG_3207	inorganic polyphosphate/ATP-NAD kinase	ppnK	Syngas	0.5	0.1	0.0002058	0.1980422004353651
CAETHG_RS15755	CAETHG_3208	arginine repressor, ArgR	argR2	CO	1.4	0.8	0.00057624	0.5315702886589981
CAETHG_RS15755	CAETHG_3208	arginine repressor, ArgR	argR2	High-H2 CO	0.9	0.5	0.00037044	0.5186424003488612
CAETHG_RS15755	CAETHG_3208	arginine repressor, ArgR	argR2	Syngas	1.6	0.4	0.0006585599999999999	0.24622067706923975
CAETHG_RS15770	CAETHG_3212	sporulation transcriptional activator Spo0A	spo0A	CO	16.7	2.4	0.006873719999999999	0.14297872761943314
CAETHG_RS15770	CAETHG_3212	sporulation transcriptional activator Spo0A	spo0A	High-H2 CO	13.6	2.5	0.0055977599999999985	0.1822984229796172
CAETHG_RS15770	CAETHG_3212	sporulation transcriptional activator Spo0A	spo0A	Syngas	10.5	1.6	0.004321799999999999	0.15150733741266
CAETHG_RS15775	CAETHG_3214	NUDIX hydrolase	nudF	CO	5.4	0.8	0.0022226399999999997	0.14734478738965062
CAETHG_RS15775	CAETHG_3214	NUDIX hydrolase	nudF	High-H2 CO	4.0	1.1	0.0016464	0.27000349624341324
CAETHG_RS15775	CAETHG_3214	NUDIX hydrolase	nudF	Syngas	4.8	0.9	0.0019756799999999996	0.18588270900398385
CAETHG_RS15835	CAETHG_3226	positive regulator of sigma E, RseC/MucC	rseC	CO	2.2	0.9	0.0009055199999999999	0.39337110268779185
CAETHG_RS15835	CAETHG_3226	positive regulator of sigma E, RseC/MucC	rseC	High-H2 CO	0.4	0.1	0.00016463999999999997	0.24622067706923975
CAETHG_RS15835	CAETHG_3226	positive regulator of sigma E, RseC/MucC	rseC	Syngas	3.2	0.2	0.0013171199999999997	0.06243909364858945
